RowOrder,GeneID,Cluster,SC0,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11
1118,CAPN9,EarlyInter,2.075227027,0.517226113,0.331356271,-0.706008011,-0.706008011,-0.706008011,1.637741649,-0.706008011,-0.706008011,0.380505016,-0.706008011,-0.706008011
1119,ARTN,EarlyInter,-1.149046209,-1.528195508,2.39029619,-0.040100113,0.54005815,-0.260845929,-0.656170745,0.576227042,0.571640143,-0.420672006,-0.049543156,0.026352142
1120,FLNB,EarlyInter,0.332504042,0.54317739,0.664208809,-1.752510607,-0.23001829,0.822193687,0.310783807,-0.072715609,1.342785191,0.767242861,-1.627807812,-1.09984347
1121,DGCR5,EarlyInter,1.250187566,0.638608244,-0.684224945,0.07753282,-1.132462628,-0.602967278,0.840513456,1.020310858,-1.134282166,1.451720766,-1.236436712,-0.488499981
1123,CEP128,EarlyInter,0.494295032,1.419130847,-1.31109327,0.821496731,0.063353603,-0.904020085,-1.370527495,0.414185057,-0.26702318,0.728234832,-1.242192687,1.154160616
1124,CDC6,EarlyInter,1.202675165,1.121419026,-1.065734228,0.728400552,-0.847599063,-0.678349788,-0.992868071,0.997358586,-1.010576717,1.022601462,-1.04167084,0.564343916
1125,FANCA,EarlyInter,0.636736656,0.961905813,-1.212697084,0.709241235,-0.872941444,-0.599264314,-1.09558832,1.009870986,-0.886356644,1.173144852,-0.955331381,1.131279647
1126,DCHS1,EarlyInter,0.855398565,1.146810533,0.588017938,1.368257964,-0.242082255,-1.161435741,1.042554128,0.295972852,-0.662447778,-1.266064129,-0.681795689,-1.283186388
1127,FAM120C,EarlyInter,0.669542759,0.078614583,-0.421635736,-0.996010684,-1.045558938,0.867828128,0.253552839,-0.178576002,-0.694853169,2.406367909,-1.069084587,0.129812898
1128,FANCG,EarlyInter,0.199384435,0.918351637,-0.955905058,1.488859625,-0.582791806,-0.652564123,-0.971395398,0.67995143,-1.105170127,0.314883195,-0.945941281,1.612337471
1129,CETN3,EarlyInter,-0.887204409,-1.012291434,-0.413212133,-0.275537558,-0.6830866,1.891719176,0.338258996,0.670642446,-0.96938092,0.569481244,-0.791799103,1.562410292
1130,CDT1,EarlyInter,0.392728615,0.921806805,-1.140163554,1.257959864,-0.919837368,-0.391243049,-0.889098189,0.559015156,-0.967355617,0.555210069,-1.026409561,1.647386829
1131,CENPH,EarlyInter,0.540681293,0.808929894,-0.899617611,1.096052189,-1.113050745,-0.267104606,-0.789143158,0.628654591,-1.050846211,0.975276199,-1.317056879,1.387225044
1132,CEP97,EarlyInter,-0.072087346,1.705695493,-1.056188219,0.615334251,-0.774626878,-0.447702231,-0.597513568,0.524676978,-0.399157277,0.568364865,-1.562098138,1.49530207
1133,ESCO2,EarlyInter,-0.021709417,1.243152018,-0.938581137,0.987255872,-0.864676746,-0.706644222,-0.964304509,0.238275016,-0.898244393,1.098000002,-0.813049007,1.640526523
1134,ATAD5,EarlyInter,0.860823237,1.339351075,-1.129865253,0.815162293,-0.852210713,-0.593180882,-0.95204684,0.624259103,-0.976109039,1.080915647,-1.109819588,0.892720961
1135,DUT,EarlyInter,0.654160668,0.856966237,-0.818016857,1.061372992,-0.895879497,-0.215267392,-0.762754024,1.033920337,-1.122511279,0.799027835,-1.612544931,1.021525911
1136,FBXO5,EarlyInter,0.122193812,1.303122963,-1.016619939,1.255425418,-0.633837317,-0.831952715,-0.99388406,0.352732855,-0.923148357,0.796843214,-0.903313341,1.472437465
1137,CNN3,EarlyInter,0.854827168,1.006930283,-0.151184673,0.648435979,-1.590362918,-0.055060667,-0.23798747,0.674914385,-1.192404898,1.036360829,-1.675632501,0.681164483
1138,CHEK1,EarlyInter,1.065142542,1.033068221,-1.100390594,0.848129214,-1.042476333,-0.383047305,-0.998833277,0.916711907,-1.110229059,0.936805133,-0.996973662,0.832093212
1139,DEPDC1B,EarlyInter,0.633665077,1.320664071,-0.948217523,1.238393226,-0.950627956,-0.817421951,-0.99786498,0.629207956,-0.980083743,0.613585061,-0.892304548,1.151005311
1140,DTL,EarlyInter,1.070030278,0.603601719,-1.125896223,0.211626813,-0.90568876,-0.129030851,-1.098325526,0.891084511,-1.038859382,1.533096542,-0.983397881,0.971758758
1142,EXO1,EarlyInter,0.267623425,0.897182322,-0.994729608,1.097822884,-0.81711862,-0.739053474,-0.993711747,0.229658529,-0.901821116,1.221057177,-0.878781743,1.61187197
1143,CENPU,EarlyInter,0.809105278,1.273163547,-1.100605732,0.996215295,-0.875582857,-0.642928864,-1.075880209,0.789353654,-1.058494967,0.850064977,-0.908587727,0.944177603
1144,BRCA1,EarlyInter,0.51508115,0.822679569,-1.15046263,0.83189495,-0.868136053,-0.424898166,-1.100507144,0.563205175,-0.920643284,1.239881922,-0.993782655,1.485687167
1145,CDC45,EarlyInter,0.862828604,1.342448597,-1.025032933,0.975619883,-0.834041341,-0.757333468,-0.947760958,0.888509522,-1.033864878,0.871062604,-1.067793307,0.725357675
1146,CDCA8,EarlyInter,0.954616775,1.195035544,-1.098097615,0.91023693,-0.869683267,-0.675677462,-1.049941893,0.867512265,-1.044909803,0.826127796,-0.952057424,0.936838154
1147,AURKB,EarlyInter,0.383469703,1.298857968,-1.041766691,1.169197432,-0.861112024,-0.82650035,-1.048907369,0.377645167,-0.900011835,0.872153128,-0.786002401,1.362977273
1148,BUB1B,EarlyInter,0.742467758,1.335502613,-1.090513342,1.001408634,-0.859450939,-0.719522633,-1.051939319,0.728587468,-0.968799018,0.973508628,-0.964563764,0.873313914
1149,CENPO,EarlyInter,0.507352358,1.194547922,-0.915108819,1.336644817,-0.715275318,-0.887681331,-0.901293886,0.39263187,-1.063206419,0.928922822,-1.039837735,1.162303719
1150,FANCB,EarlyInter,0.806102595,1.248670317,-1.151013675,1.117174913,-0.62315713,-0.686566054,-1.163443147,0.766960811,-1.23041727,0.589566959,-0.703509599,1.02963128
1151,FEN1,EarlyInter,0.786858589,1.230050385,-1.134068905,0.836329416,-0.837042026,-0.585617478,-1.092491486,0.956408987,-0.992171621,1.041158913,-1.010269028,0.800854256
1152,CDCA5,EarlyInter,0.246603117,1.486763918,-1.025534823,1.245575908,-0.745683897,-0.824957846,-1.044589468,0.201880848,-0.957232687,0.747564003,-0.679512098,1.349123025
1153,ESPL1,EarlyInter,0.097968532,1.50230861,-1.01918089,1.06510744,-0.875289306,-0.908309793,-1.114151302,0.23961679,-0.896061498,0.735886836,-0.319212827,1.491317407
1154,CDCA2,EarlyInter,0.651155797,1.170928985,-1.093117929,0.709139871,-0.930205772,-0.704662812,-1.087575115,0.656482613,-1.0006267,1.205079848,-0.785397241,1.208798456
1155,DBF4B,EarlyInter,0.650600444,2.209039298,-0.824192333,0.357344537,-0.617320105,-0.976679502,-1.009624239,0.618625579,-0.34600272,0.951136991,-1.061198,0.048270051
1156,CENPA,EarlyInter,1.343203596,0.530994062,-1.077708476,1.011136759,-0.879366288,-0.534263829,-1.03366536,1.459629562,-1.006515681,0.33152206,-0.890652665,0.74568626
1157,CENPN,EarlyInter,0.298212455,0.885299524,-1.043957322,1.398292075,-0.882190714,-0.625237383,-0.74937122,0.268432232,-0.949487519,0.708728961,-1.002821628,1.694100538
1158,BIRC5,EarlyInter,0.890421623,1.054793446,-1.090294265,1.041128322,-0.841012714,-0.766375372,-1.047966876,0.544966725,-1.026142666,0.898085267,-0.880911495,1.223308004
1160,ARHGAP11A,EarlyInter,0.684182536,1.2630634,-1.168858638,0.916211111,-0.79096154,-0.719531785,-1.139573842,0.690245759,-0.977842494,1.078528273,-0.834121718,0.998658939
1161,BUB1,EarlyInter,0.924508306,1.23243955,-1.049582516,0.617705846,-0.892963156,-0.634892909,-0.996692833,0.696380917,-1.015717876,1.317541973,-1.015068861,0.816341559
1162,CCNA2,EarlyInter,0.863823605,1.337805869,-1.098100129,0.946726282,-0.819110583,-0.851139543,-1.154788835,0.614742082,-0.976303941,0.880637253,-0.736368024,0.992075963
1163,CKAP2L,EarlyInter,0.727315204,1.465668654,-1.021960348,1.085212452,-0.872468652,-0.779609554,-1.029680083,0.467521576,-1.012105291,0.70165413,-0.840509908,1.108961822
1164,CEP55,EarlyInter,1.030014833,1.03002873,-1.064700181,0.917271949,-0.92210997,-0.726926663,-1.066098078,0.773051275,-1.026749336,1.098777148,-0.895299967,0.85274026
1165,CCNB2,EarlyInter,1.606252107,0.706747706,-1.104609013,0.678973054,-0.969718,-0.619054302,-0.95670818,0.949192579,-1.00696261,0.953791159,-0.876404393,0.638499892
1166,FAM83D,EarlyInter,1.039326355,1.25282267,-0.985337258,0.651011517,-0.92419124,-0.754071009,-0.947360551,0.980409585,-0.954323637,1.235422962,-1.02515208,0.431442686
1167,CDCA3,EarlyInter,0.213353493,0.884148221,-0.981459956,1.471520174,-0.756483397,-0.797905777,-1.015159378,0.625760698,-0.969469677,0.632476313,-0.843538864,1.53675815
1168,CCNF,EarlyInter,0.582167703,1.289454599,-1.030737349,0.406906072,-0.90898467,-0.594402941,-1.06509216,0.430851462,-0.886891182,1.612375031,-0.88501976,1.049373195
1169,CBX3,EarlyInter,0.982137598,0.671797701,0.186142166,0.254980311,-1.621577424,0.30134516,0.459741101,0.863708719,-0.964036569,0.818394576,-2.048983481,0.096350143
1170,CENPL,EarlyInter,0.132857641,0.842375419,-0.969465309,0.865641446,-0.791158498,-0.655894399,-1.058356464,0.394540424,-0.911779984,1.30406703,-0.872727711,1.719900405
1171,FAM81A,EarlyInter,1.419876713,0.578540862,-0.628381405,-0.305727597,-0.939112609,-0.10089072,-1.005759602,0.154903727,-1.005759602,1.116690641,-1.005759602,1.721379192
1172,CDC7,EarlyInter,0.653803798,1.143964937,-1.146527057,0.729935463,-0.766342812,-0.461847014,-0.635901482,0.705730739,-1.267007389,1.272941816,-1.223810514,0.995059515
1173,BRCA2,EarlyInter,0.677698703,1.007970913,-1.308502885,0.793229631,-0.586281222,-0.906496394,-1.398226769,0.599748462,-0.475731773,1.143260607,-0.789948736,1.243279462
1175,CEP85,EarlyInter,0.918018201,1.255578459,-1.23560718,0.011720182,-0.705625265,-0.541129031,-1.106440682,0.787883525,0.147575751,1.174972912,-1.529478727,0.822531855
1176,ANKRD39,EarlyInter,0.927229775,1.284565066,-0.367702425,-0.448820564,-1.20270259,0.393990418,0.888015877,0.639592988,-0.719324584,0.743944091,-2.068401377,-0.070386674
1177,ATXN2L,EarlyInter,-0.464500805,-0.432870136,-0.127657616,1.39759636,-0.044108347,0.301645993,-0.245309885,0.408009992,-1.363911065,-0.014875279,-1.478385349,2.064366136
1178,CDK2AP1,EarlyInter,1.107902843,0.304307601,0.023142221,0.879709128,-1.170603668,-0.220927536,0.468718252,1.159040881,-0.980617292,0.222256282,-2.181965263,0.389036551
1179,FKBP3,EarlyInter,1.317283917,1.232988949,-0.089755711,-0.124198274,-1.377068959,-0.040356825,0.531040752,0.279895668,-0.949303213,1.330378743,-1.586339671,-0.524565376
1180,DBF4,EarlyInter,0.68756028,1.028752039,-0.860397063,1.04745239,-0.659715638,-0.691210901,-1.053357479,1.010973943,-1.053284232,0.814304095,-1.314017109,1.042939676
1181,ATG4D,EarlyInter,0.363669193,1.531831017,-0.578131435,1.335188467,-1.410102488,0.496398873,0.368650327,-0.130127137,-1.007414786,0.459101398,-1.65524088,0.226177451
1182,ELAVL1,EarlyInter,1.178178649,1.326933625,-0.133824822,0.289564134,-1.153098619,-0.193628052,0.326276042,0.265629495,-0.235084725,0.995128715,-2.229061766,-0.437012677
1183,ANP32B,EarlyInter,0.76427112,1.200490311,-0.989461281,0.960017021,-1.046261993,-0.506052074,-0.724918958,0.408292173,-0.623780897,0.938526411,-1.548596658,1.167474825
1184,CDK2,EarlyInter,0.478501227,0.942404339,-0.900211602,0.768142836,-0.835584008,-0.602971529,-0.941111603,0.597112141,-0.939240527,1.248833918,-1.27171308,1.455837887
1185,CHTF18,EarlyInter,0.489331448,1.376146199,-1.057414354,0.709095236,-0.970021077,-0.6163935,-1.095700008,0.618198264,-0.799998441,1.570383588,-0.889990729,0.666363375
1186,CKS1B,EarlyInter,0.223350005,0.394010836,-1.032929977,1.081827014,-0.745323364,-0.236008418,-1.099133841,0.527260949,-0.903508905,1.001179606,-1.076773297,1.866049392
1187,ALYREF,EarlyInter,0.8711575,1.336030956,-0.423717806,0.735435964,-1.096169897,-0.312410661,-0.266782863,0.927599848,-1.096639757,0.986846704,-1.817683747,0.15633376
1188,BAZ1B,EarlyInter,1.266136859,1.590190977,-1.261415868,0.144923799,-1.093900062,-0.844873861,-0.841987189,0.485035776,-0.289962306,1.402675574,-0.590487702,0.033664002
1189,ANP32E,EarlyInter,0.292046231,0.79319497,-1.156802415,0.571450347,-1.187641417,-0.075873378,-1.033245524,0.088274959,-0.613708792,1.46139403,-0.843567831,1.70447882
1190,AUNIP,EarlyInter,1.099552304,0.93409589,-1.081311621,1.121134671,-0.876725173,-0.757645986,-1.056857163,0.498702514,-1.061229465,0.983986296,-0.815700873,1.011998606
1191,CDKN3,EarlyInter,0.823353383,0.604092933,-1.051477056,1.319552576,-0.894574497,-0.517695887,-1.020688442,0.791594461,-1.034299576,0.50996608,-0.975958005,1.446134033
1192,DEPDC1,EarlyInter,1.090032082,0.440277396,-1.079099265,0.570422568,-0.905659999,-0.524356709,-1.070452613,0.822313874,-1.012619913,1.083148206,-0.898767475,1.484761849
1193,CENPF,EarlyInter,0.971403619,0.906527232,-1.133540113,0.41584913,-0.994569637,-0.299437521,-0.986409433,0.597394119,-1.013854753,1.540790764,-0.993560073,0.989406664
1194,CKAP5,EarlyInter,0.954960968,1.483174064,-0.859581406,0.457356546,-0.952722398,-0.562904442,-0.730031483,0.317741337,-0.935542412,1.415343058,-1.301506902,0.713713072
1195,FAM72B,EarlyInter,0.212620533,-0.108205337,-1.020245456,1.282530742,-0.255868265,-0.672344336,-1.011517089,0.839504965,-0.877484868,0.536131524,-0.94187688,2.016754465
